sr_no,state,mp_name,constituency,allocated_amount,project_count,spent_percentage,completion_percentage,state_median,state_mad,deviation_score,is_high_spender,is_low_spender,efficiency_score,financial_risk,duplicate_risk,performance_risk,risk_score,risk_level,risk_explanation,explanation_summary
435,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,147000000.0,6,78.11634450640386,46.43912468141345,147000000.0,1.0,0.0,False,False,0.5944866592881396,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹114,831,026.42 vs ₹68,265,513.28.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
436,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),147000000.0,9,60.43749728611146,96.98098951402336,147000000.0,1.0,0.0,False,False,1.6046493297846995,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹88,843,121.01 vs ₹142,562,054.59.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
437,Gujarat,Shri Amit Shah,GANDHINAGAR,147000000.0,15,47.91468978508475,44.56584119510214,147000000.0,1.0,0.0,False,False,0.9301081024419976,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹70,434,593.98 vs ₹65,511,786.56.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
438,Madhya Pradesh,Shri Anil Firojiya,UJJAIN(SC),147000000.0,9,56.35655591667489,60.61627457185929,147000000.0,1.0,0.0,False,False,1.0755851486290708,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹82,844,137.20 vs ₹89,105,923.62.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
439,Rajasthan,Shri Arjun Ram Meghwal,BIKANER(SC),147000000.0,12,76.62387883278912,45.80417966133584,147000000.0,1.0,0.0,False,False,0.5977794436808801,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹112,637,101.88 vs ₹67,332,144.10.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
440,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),147000000.0,5,91.59980721089738,73.3866866788739,147000000.0,1.0,0.0,False,False,0.8011663879369311,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹134,651,716.60 vs ₹107,878,429.42.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
441,Karnataka,Shri B Y Raghavendra,SHIMOGA,147000000.0,12,30.551783681630592,23.104121450291952,147000000.0,1.0,0.0,False,False,0.7562282350206421,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹44,911,122.01 vs ₹33,963,058.53.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
442,Kerala,Shri Benny Behanan,CHALAKUDY,164674770.11,7,41.28470748640323,35.72400182348338,147000000.0,4877316.555000007,3.623871838271525,True,False,0.8653083429317933,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹164,674,770.11 > ₹161,631,949.67.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹67,985,497.14 vs ₹58,828,417.88.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
443,Odisha,Shri Bhartruhari Mahtab,CUTTACK,147000000.0,5,81.30718808950948,40.59750526080133,147000000.0,1.0,0.0,False,False,0.4993101620499818,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹119,521,566.49 vs ₹59,678,332.73.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
444,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,147000000.0,6,87.57031032306497,22.272976610924992,147000000.0,1.0,0.0,False,False,0.2543439269400254,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹128,728,356.17 vs ₹32,741,275.62.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
445,West Bengal,Shri Deepak (Dev) Adhikari,GHATAL,200747364.0,7,35.60638948894921,80.24401191005283,147000000.0,1.0,53747364.0,True,False,2.0,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹200,747,364.00 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹71,478,888.31 vs ₹161,087,738.68.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
446,Punjab,Shri Gurjeet Singh Aujla,AMRITSAR,147000000.0,7,49.28712960932229,41.91714036160992,147000000.0,1.0,0.0,False,False,0.8504682803374616,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹72,452,080.53 vs ₹61,618,196.33.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
447,Rajasthan,Shri Hanuman Beniwal,NAGAUR,147000000.0,5,75.55080374771038,42.14642100901082,147000000.0,1.0,0.0,False,False,0.5578553624624821,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹111,059,681.51 vs ₹61,955,238.88.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
448,Kerala,Shri Hibi Eden,ERNAKULAM,162177260.11,15,81.72884671800729,71.23012444910796,147000000.0,4877316.555000007,3.1118054239151167,True,False,0.8715420235266069,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹162,177,260.11 > ₹161,631,949.67.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹132,545,604.33 vs ₹115,519,064.20.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
449,Bihar,Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,147000000.0,12,34.28448727119046,47.3380001221898,147000000.0,1.0,0.0,False,False,1.3807410840869807,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹50,398,196.29 vs ₹69,586,860.18.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
450,Odisha,Shri Jual Oram,SUNDARGARH (ST),173096756.91,14,52.858977408979655,81.18050122012416,147000000.0,1.0,26096756.91,True,False,1.5357940164452226,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹173,096,756.91 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹91,497,175.63 vs ₹140,520,814.86.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
451,Jammu And Kashmir,Shri Jugal Kishore Sharma,JAMMU,147000000.0,11,68.11840437646174,68.25232895864943,147000000.0,1.0,0.0,False,False,1.001966055773232,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹100,134,054.43 vs ₹100,330,923.57.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
452,West Bengal,Shri Jyotirmay Singh Mahato,PURULIA,147000000.0,15,77.00866380153641,32.80274339992246,147000000.0,1.0,0.0,False,False,0.4259617266501384,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹113,202,735.79 vs ₹48,220,032.80.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
453,Tamil Nadu,Shri Karti P Chidambaram,SIVAGANGA,159049284.11,9,50.94519036492298,20.38246430259188,147000000.0,1.0,12049284.110000014,True,False,0.4000861348557391,80,0,80,52.73,YELLOW,"{'financial': 'Allocation is 3x above the state median threshold: ₹159,049,284.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹81,027,960.56 vs ₹32,418,163.56.', 'combined': 'Overall risk level YELLOW from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 80}"
454,Kerala,Shri Kumbakudi Sudhakaran,KANNUR,147000000.0,6,59.58936045765836,42.154376458869926,147000000.0,4877316.555000007,0.0,False,False,0.7074144802883564,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹87,596,359.87 vs ₹61,966,933.39.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
455,Karnataka,Shri LS Tejasvi Surya,BANGALORE SOUTH,147000000.0,6,93.17949738042093,38.06689314792814,147000000.0,1.0,0.0,False,False,0.4085329307209467,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹136,973,861.15 vs ₹55,958,332.93.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
456,Kerala,Shri M K Raghavan,KOZHIKODE,147000000.0,9,30.14231341116281,88.09599661232818,147000000.0,4877316.555000007,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹44,309,200.71 vs ₹129,501,115.02.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
457,Uttar Pradesh,Shri Narendra Modi,VARANASI,162070276.11,9,43.07598607425485,89.73658480223783,147000000.0,1.0,15070276.110000014,True,False,2.0,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹162,070,276.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹69,813,369.57 vs ₹145,436,330.76.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
458,Kerala,Shri NK Premachandran,KOLLAM,171477994.11,9,34.42133269314882,28.573993496624883,147000000.0,4877316.555000007,5.018742136986427,True,False,0.8301245553549476,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹171,477,994.11 > ₹161,631,949.67.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹59,025,010.85 vs ₹48,998,110.89.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
459,Rajasthan,Shri PP Chaudhary,PALI,147000000.0,6,31.994425784043724,65.95284241211041,147000000.0,1.0,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹47,031,805.90 vs ₹96,950,678.35.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
460,Kerala,Shri Rajmohan Unnithan,KASARAGOD,156754633.11,9,33.183660026888326,86.13467148110945,147000000.0,4877316.555000007,2.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹52,016,924.53 vs ₹135,020,088.26.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
461,Assam,Shri Sarbananda Sonowal (18LS),DIBRUGARH,147000000.0,15,91.5780222356091,54.95693439019565,147000000.0,1.0,0.0,False,False,0.6001105183163286,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹134,619,692.69 vs ₹80,786,693.55.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
462,Uttar Pradesh,Shri Satish Kumar Gautam,ALIGARH,147000000.0,15,85.376861185766,73.63844345103169,147000000.0,1.0,0.0,False,False,0.8625105494427413,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹125,503,985.94 vs ₹108,248,511.87.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
463,West Bengal,Shri Shantanu Thakur,BANGAON(SC),147000000.0,14,51.32610113181072,56.46196562472815,147000000.0,1.0,0.0,False,False,1.1000634059409269,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹75,449,368.66 vs ₹82,999,089.47.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
464,Madhya Pradesh,Shri Sudheer Gupta,MANDSOUR,148988014.83,6,40.14066241759336,27.985881168367044,147000000.0,1.0,1988014.830000013,True,False,0.6971952997990645,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹148,988,014.83 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹59,804,776.08 vs ₹41,695,608.79.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
465,Kerala,Shri Suresh Kodikunnil,MAVELIKKARA(SC),172429519.11,7,30.51538501276708,34.24556569346436,147000000.0,4877316.555000007,5.213834046496491,True,False,1.1222393451413657,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹172,429,519.11 > ₹161,631,949.67.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹52,617,531.63 vs ₹59,049,464.24.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
466,Arunachal Pradesh,Shri Tapir Gao,ARUNACHAL EAST,147000000.0,9,64.1913570515924,37.87884107952937,147000000.0,1.0,0.0,False,False,0.5900925423509131,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹94,361,294.87 vs ₹55,681,896.39.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
467,Tamil Nadu,Shri vijayakumar Vasanth,KANNIYAKUMARI,171500000.0,13,74.0345242733388,99.10061900669076,147000000.0,1.0,24500000.0,True,False,1.3385730506055091,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹171,500,000.00 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹126,969,209.13 vs ₹169,957,561.60.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
468,Maharashtra,Shrikant Eknath Shinde,KALYAN,147000000.0,12,85.18371765077785,34.55211572871762,147000000.0,1.0,0.0,False,False,0.4056187811662397,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹125,220,064.95 vs ₹50,791,610.12.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
469,Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,147000000.0,9,50.25992522828128,38.19844068661735,147000000.0,1.0,0.0,False,False,0.7600178574305373,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹73,882,090.09 vs ₹56,151,707.81.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
470,Goa,Shripad Yesso Naik,NORTH GOA,147000000.0,12,53.89681595265034,99.3106974717642,147000000.0,1.0,0.0,False,False,1.842607874257564,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹79,228,319.45 vs ₹145,986,725.28.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
471,Maharashtra,Shrirang Appa Barne,MAVAL,147000000.0,12,87.00218329017338,57.32227967397812,147000000.0,1.0,0.0,False,False,0.6588602435733645,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹127,893,209.44 vs ₹84,263,751.12.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
472,Maharashtra,Shyamkumar,RAMTEK(SC),147000000.0,7,93.48217215828016,56.68732966803116,147000000.0,1.0,0.0,False,False,0.6063972237620935,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹137,418,793.07 vs ₹83,330,374.61.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
473,Andhra Pradesh,Sivanath Kesineni,VIJAYAWADA,147000000.0,9,55.641098415700384,48.41625953358758,156430260.11,9430260.110000014,-1.0,False,False,0.8701528350836051,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹156,430,260.11.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹81,792,414.67 vs ₹71,171,901.51.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
474,West Bengal,SK NURUL ISLAM,BASIRHAT,49000000.0,15,88.86403329173572,67.39771678358437,147000000.0,1.0,-98000000.0,False,True,0.75843639194635,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹43,543,376.31 vs ₹33,024,881.22.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
475,Maharashtra,SMITA UDAY WAGH,JALGAON,148107373.11,13,65.68326606887226,48.864163967039005,147000000.0,1.0,1107373.1100000143,True,False,0.743936270096594,80,0,50,44.55,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹148,107,373.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹97,281,759.95 vs ₹72,371,429.64.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 50}"
476,Uttar Pradesh,Smt Anupriya Patel,MIRZAPUR,147000000.0,7,78.33662257430521,59.39266251823212,147000000.0,1.0,0.0,False,False,0.7581723664674969,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹115,154,835.18 vs ₹87,307,213.90.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
477,Odisha,Smt Aparajita Sarangi,BHUBANESWAR,147420861.41,12,78.03469396815288,95.66755985535264,147000000.0,1.0,420861.4099999964,True,False,1.2259618765775644,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹147,420,861.41 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹115,039,418.05 vs ₹141,033,940.83.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
478,Uttar Pradesh,Smt Dimple Yadav,MAINPURI,192042469.11,10,52.40413602945122,83.12619582821793,147000000.0,1.0,45042469.110000014,True,False,1.5862525771153035,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹192,042,469.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹100,638,196.75 vs ₹159,637,598.95.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
479,Punjab,Smt Harsimrat Kaur Badal,BHATINDA,159775982.39,8,75.91033006642948,66.40848129621862,147000000.0,1.0,12775982.389999986,True,False,0.8748279876810476,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹159,775,982.39 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹121,286,475.60 vs ₹106,104,803.38.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
480,Uttar Pradesh,Smt Hema Malini,MATHURA,147000000.0,9,50.70658755043012,91.42161113644433,147000000.0,1.0,0.0,False,False,1.8029533351168847,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹74,538,683.70 vs ₹134,389,768.37.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
481,Madhya Pradesh,Smt Himadri Singh,SHAHDOL (ST),150724861.11,10,58.59612190143719,92.47286773451889,147000000.0,1.0,3724861.1100000143,True,False,1.5781397255276517,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹150,724,861.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹88,318,923.35 vs ₹139,379,601.46.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
482,Gujarat,Smt Poonamben Hematbhai Maadam,JAMNAGAR,147000000.0,11,72.43318128400189,77.03873778756363,147000000.0,1.0,0.0,False,False,1.063583518242888,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹106,476,776.49 vs ₹113,246,944.55.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
483,Maharashtra,Smt Raksha Nikhil Khadse,RAVER,153112586.11,6,79.16689258318995,27.682088705990616,147000000.0,1.0,6112586.110000014,True,False,0.3496674910778112,80,0,80,52.73,YELLOW,"{'financial': 'Allocation is 3x above the state median threshold: ₹153,112,586.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹121,214,476.58 vs ₹42,384,761.91.', 'combined': 'Overall risk level YELLOW from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 80}"
